filename,width,height,class,xmin,ymin,xmax,ymax
NFL-_-Live-games-and-more-on-the-go-_-NFL_com-Google-Chrome-2022-12-01-13-17-54_mp4-37_jpg.rf.b565aeb60e338676643e3a2c2c6e5658.jpg,640,640,DB,574,167,588,242
NFL-_-Live-games-and-more-on-the-go-_-NFL_com-Google-Chrome-2022-12-01-13-17-54_mp4-37_jpg.rf.b565aeb60e338676643e3a2c2c6e5658.jpg,640,640,LB,291,197,316,281
NFL-_-Live-games-and-more-on-the-go-_-NFL_com-Google-Chrome-2022-12-01-13-17-54_mp4-37_jpg.rf.b565aeb60e338676643e3a2c2c6e5658.jpg,640,640,DB,333,243,351,288
NFL-_-Live-games-and-more-on-the-go-_-NFL_com-Google-Chrome-2022-12-01-13-17-54_mp4-37_jpg.rf.b565aeb60e338676643e3a2c2c6e5658.jpg,640,640,LB,79,395,85,453
NFL-_-Live-games-and-more-on-the-go-_-NFL_com-Google-Chrome-2022-12-01-13-17-54_mp4-37_jpg.rf.b565aeb60e338676643e3a2c2c6e5658.jpg,640,640,SKILL,39,407,53,462
NFL-_-Live-games-and-more-on-the-go-_-NFL_com-Google-Chrome-2022-12-01-13-17-54_mp4-37_jpg.rf.b565aeb60e338676643e3a2c2c6e5658.jpg,640,640,C,93,494,104,524
NFL-_-Live-games-and-more-on-the-go-_-NFL_com-Google-Chrome-2022-12-01-13-17-54_mp4-37_jpg.rf.b565aeb60e338676643e3a2c2c6e5658.jpg,640,640,LB,173,496,185,526
NFL-_-Live-games-and-more-on-the-go-_-NFL_com-Google-Chrome-2022-12-01-13-17-54_mp4-37_jpg.rf.b565aeb60e338676643e3a2c2c6e5658.jpg,640,640,SKILL,183,508,192,561
NFL-_-Live-games-and-more-on-the-go-_-NFL_com-Google-Chrome-2022-12-01-13-17-54_mp4-37_jpg.rf.b565aeb60e338676643e3a2c2c6e5658.jpg,640,640,QB,0,518,9,591
NFL-_-Live-games-and-more-on-the-go-_-NFL_com-Google-Chrome-2022-12-01-13-17-54_mp4-37_jpg.rf.b565aeb60e338676643e3a2c2c6e5658.jpg,640,640,DB,186,552,196,625
NFL-_-Live-games-and-more-on-the-go-_-NFL_com-Google-Chrome-2022-12-01-13-17-54_mp4-37_jpg.rf.b565aeb60e338676643e3a2c2c6e5658.jpg,640,640,DB,243,561,256,634
NFL-_-Live-games-and-more-on-the-go-_-NFL_com-Google-Chrome-2022-12-01-13-17-54_mp4-37_jpg.rf.b565aeb60e338676643e3a2c2c6e5658.jpg,640,640,DB,219,572,229,636
NFL-_-Live-games-and-more-on-the-go-_-NFL_com-Google-Chrome-2022-12-01-13-17-54_mp4-37_jpg.rf.b565aeb60e338676643e3a2c2c6e5658.jpg,640,640,SKILL,143,571,157,640
NFL-_-Live-games-and-more-on-the-go-_-NFL_com-Google-Chrome-2022-12-01-13-17-54_mp4-37_jpg.rf.b565aeb60e338676643e3a2c2c6e5658.jpg,640,640,DB,70,335,80,387
NFL-_-Live-games-and-more-on-the-go-_-NFL_com-Google-Chrome-2022-12-01-13-17-54_mp4-37_jpg.rf.b565aeb60e338676643e3a2c2c6e5658.jpg,640,640,DB,59,333,67,393
NFL-_-Live-games-and-more-on-the-go-_-NFL_com-Google-Chrome-2022-12-01-13-17-54_mp4-37_jpg.rf.b565aeb60e338676643e3a2c2c6e5658.jpg,640,640,SKILL,519,288,539,317
NFL-_-Live-games-and-more-on-the-go-_-NFL_com-Google-Chrome-2022-12-01-13-17-54_mp4-37_jpg.rf.b565aeb60e338676643e3a2c2c6e5658.jpg,640,640,DB,257,337,271,392
NFL-_-Live-games-and-more-on-the-go-_-NFL_com-Google-Chrome-2022-12-01-13-17-54_mp4-37_jpg.rf.b565aeb60e338676643e3a2c2c6e5658.jpg,640,640,LB,398,337,411,391
NFL-_-Live-games-and-more-on-the-go-_-NFL_com-Google-Chrome-2022-12-01-13-17-54_mp4-37_jpg.rf.b565aeb60e338676643e3a2c2c6e5658.jpg,640,640,SKILL,526,368,537,401
NFL-_-Live-games-and-more-on-the-go-_-NFL_com-Google-Chrome-2022-12-01-13-17-54_mp4-37_jpg.rf.b565aeb60e338676643e3a2c2c6e5658.jpg,640,640,C,445,382,463,408
NFL-_-Live-games-and-more-on-the-go-_-NFL_com-Google-Chrome-2022-12-01-13-17-54_mp4-37_jpg.rf.b565aeb60e338676643e3a2c2c6e5658.jpg,640,640,QB,523,386,533,440
NFL-_-Live-games-and-more-on-the-go-_-NFL_com-Google-Chrome-2022-12-01-13-17-54_mp4-37_jpg.rf.b565aeb60e338676643e3a2c2c6e5658.jpg,640,640,LB,361,390,379,440
NFL-_-Live-games-and-more-on-the-go-_-NFL_com-Google-Chrome-2022-12-01-13-17-54_mp4-37_jpg.rf.b565aeb60e338676643e3a2c2c6e5658.jpg,640,640,DB,313,481,330,532
NFL-_-Live-games-and-more-on-the-go-_-NFL_com-Google-Chrome-2022-12-01-13-17-54_mp4-37_jpg.rf.b565aeb60e338676643e3a2c2c6e5658.jpg,640,640,SKILL,400,501,417,554
NFL-_-Live-games-and-more-on-the-go-_-NFL_com_plus-Google-Chrome-2022-12-06-13-11-09_mp4-20_jpg.rf.b4ece9e2258db43b1ac7559f0d72ba5a.jpg,640,640,DB,217,319,242,345
NFL-_-Live-games-and-more-on-the-go-_-NFL_com_plus-Google-Chrome-2022-12-06-13-11-09_mp4-20_jpg.rf.b4ece9e2258db43b1ac7559f0d72ba5a.jpg,640,640,LB,293,191,309,245
NFL-_-Live-games-and-more-on-the-go-_-NFL_com_plus-Google-Chrome-2022-12-06-13-11-09_mp4-20_jpg.rf.b4ece9e2258db43b1ac7559f0d72ba5a.jpg,640,640,SKILL,98,178,113,225
NFL-_-Live-games-and-more-on-the-go-_-NFL_com_plus-Google-Chrome-2022-12-06-13-11-09_mp4-20_jpg.rf.b4ece9e2258db43b1ac7559f0d72ba5a.jpg,640,640,SKILL,195,300,220,345
NFL-_-Live-games-and-more-on-the-go-_-NFL_com_plus-Google-Chrome-2022-12-06-13-11-09_mp4-20_jpg.rf.b4ece9e2258db43b1ac7559f0d72ba5a.jpg,640,640,LB,303,116,319,166
NFL-_-Live-games-and-more-on-the-go-_-NFL_com_plus-Google-Chrome-2022-12-06-13-11-09_mp4-20_jpg.rf.b4ece9e2258db43b1ac7559f0d72ba5a.jpg,640,640,DB,267,75,280,126
NFL-_-Live-games-and-more-on-the-go-_-NFL_com_plus-Google-Chrome-2022-12-06-13-11-09_mp4-20_jpg.rf.b4ece9e2258db43b1ac7559f0d72ba5a.jpg,640,640,QB,106,124,119,164
NFL-_-Live-games-and-more-on-the-go-_-NFL_com_plus-Google-Chrome-2022-12-06-13-11-09_mp4-20_jpg.rf.b4ece9e2258db43b1ac7559f0d72ba5a.jpg,640,640,DB,322,24,334,68
NFL-_-Live-games-and-more-on-the-go-_-NFL_com_plus-Google-Chrome-2022-12-06-13-11-09_mp4-20_jpg.rf.b4ece9e2258db43b1ac7559f0d72ba5a.jpg,640,640,SKILL,233,67,249,119
NFL-_-Live-games-and-more-on-the-go-_-NFL_com_plus-Google-Chrome-2022-12-06-13-11-09_mp4-20_jpg.rf.b4ece9e2258db43b1ac7559f0d72ba5a.jpg,640,640,SKILL,227,39,240,98
NFL-_-Live-games-and-more-on-the-go-_-NFL_com_plus-Google-Chrome-2022-12-06-13-11-09_mp4-20_jpg.rf.b4ece9e2258db43b1ac7559f0d72ba5a.jpg,640,640,SKILL,525,82,543,124
NFL-_-Live-games-and-more-on-the-go-_-NFL_com_plus-Google-Chrome-2022-12-06-13-11-09_mp4-20_jpg.rf.b4ece9e2258db43b1ac7559f0d72ba5a.jpg,640,640,DB,491,83,506,130
NFL-_-Live-games-and-more-on-the-go-_-NFL_com_plus-Google-Chrome-2022-12-06-13-11-09_mp4-20_jpg.rf.b4ece9e2258db43b1ac7559f0d72ba5a.jpg,640,640,DB,428,168,431,215
NFL-_-Live-games-and-more-on-the-go-_-NFL_com_plus-Google-Chrome-2022-12-06-13-11-09_mp4-20_jpg.rf.b4ece9e2258db43b1ac7559f0d72ba5a.jpg,640,640,SKILL,553,179,575,205
NFL-_-Live-games-and-more-on-the-go-_-NFL_com_plus-Google-Chrome-2022-12-06-13-11-09_mp4-20_jpg.rf.b4ece9e2258db43b1ac7559f0d72ba5a.jpg,640,640,LB,466,189,481,241
NFL-_-Live-games-and-more-on-the-go-_-NFL_com_plus-Google-Chrome-2022-12-06-13-11-09_mp4-20_jpg.rf.b4ece9e2258db43b1ac7559f0d72ba5a.jpg,640,640,QB,576,213,593,248
NFL-_-Live-games-and-more-on-the-go-_-NFL_com_plus-Google-Chrome-2022-12-06-13-11-09_mp4-20_jpg.rf.b4ece9e2258db43b1ac7559f0d72ba5a.jpg,640,640,C,555,224,571,252
NFL-_-Live-games-and-more-on-the-go-_-NFL_com_plus-Google-Chrome-2022-12-06-13-11-09_mp4-20_jpg.rf.b4ece9e2258db43b1ac7559f0d72ba5a.jpg,640,640,LB,478,217,495,271
NFL-_-Live-games-and-more-on-the-go-_-NFL_com_plus-Google-Chrome-2022-12-06-13-11-09_mp4-20_jpg.rf.b4ece9e2258db43b1ac7559f0d72ba5a.jpg,640,640,LB,502,253,518,309
NFL-_-Live-games-and-more-on-the-go-_-NFL_com_plus-Google-Chrome-2022-12-06-13-11-09_mp4-20_jpg.rf.b4ece9e2258db43b1ac7559f0d72ba5a.jpg,640,640,LB,314,357,331,411
NFL-_-Live-games-and-more-on-the-go-_-NFL_com_plus-Google-Chrome-2022-12-06-13-11-09_mp4-20_jpg.rf.b4ece9e2258db43b1ac7559f0d72ba5a.jpg,640,640,DB,217,484,235,540
NFL-_-Live-games-and-more-on-the-go-_-NFL_com_plus-Google-Chrome-2022-12-06-13-11-09_mp4-20_jpg.rf.b4ece9e2258db43b1ac7559f0d72ba5a.jpg,640,640,SKILL,174,475,198,522
NFL-_-Live-games-and-more-on-the-go-_-NFL_com_plus-Google-Chrome-2022-12-06-13-11-09_mp4-20_jpg.rf.b4ece9e2258db43b1ac7559f0d72ba5a.jpg,640,640,DB,167,609,191,640
NFL-_-Live-games-and-more-on-the-go-_-NFL_com_plus-Google-Chrome-2022-12-06-13-11-09_mp4-20_jpg.rf.b4ece9e2258db43b1ac7559f0d72ba5a.jpg,640,640,SKILL,121,345,137,400
NFL-_-Live-games-and-more-on-the-go-_-NFL_com_plus-Google-Chrome-2022-12-06-13-11-09_mp4-20_jpg.rf.b4ece9e2258db43b1ac7559f0d72ba5a.jpg,640,640,SKILL,103,597,135,640
NFL-_-Live-games-and-more-on-the-go-_-NFL_com_plus-Google-Chrome-2022-12-06-13-11-09_mp4-20_jpg.rf.b4ece9e2258db43b1ac7559f0d72ba5a.jpg,640,640,C,207,345,226,365
NFL-_-Live-games-and-more-on-the-go-_-NFL_com_plus-Google-Chrome-2022-12-06-13-11-09_mp4-20_jpg.rf.b4ece9e2258db43b1ac7559f0d72ba5a.jpg,640,640,DB,449,345,472,369
NFL-_-Live-games-and-more-on-the-go-_-NFL_com_plus-Google-Chrome-2022-12-06-13-11-09_mp4-20_jpg.rf.b4ece9e2258db43b1ac7559f0d72ba5a.jpg,640,640,DB,469,464,486,559
NFL-_-Live-games-and-more-on-the-go-_-NFL_com_plus-Google-Chrome-2022-12-06-13-11-09_mp4-20_jpg.rf.b4ece9e2258db43b1ac7559f0d72ba5a.jpg,640,640,LB,447,538,470,636
NFL-_-Live-games-and-more-on-the-go-_-NFL_com_plus-Google-Chrome-2022-12-06-13-11-09_mp4-20_jpg.rf.b4ece9e2258db43b1ac7559f0d72ba5a.jpg,640,640,LB,468,584,488,640
Capture55_PNG.rf.b45a5ba59bf46ade060a88c98e72ee85.jpg,640,640,SKILL,120,3,138,54
Capture55_PNG.rf.b45a5ba59bf46ade060a88c98e72ee85.jpg,640,640,LB,223,12,238,63
Capture55_PNG.rf.b45a5ba59bf46ade060a88c98e72ee85.jpg,640,640,DB,349,19,364,79
Capture55_PNG.rf.b45a5ba59bf46ade060a88c98e72ee85.jpg,640,640,SKILL,95,43,109,104
Capture55_PNG.rf.b45a5ba59bf46ade060a88c98e72ee85.jpg,640,640,LB,227,59,237,131
Capture55_PNG.rf.b45a5ba59bf46ade060a88c98e72ee85.jpg,640,640,SKILL,76,72,95,127
Capture55_PNG.rf.b45a5ba59bf46ade060a88c98e72ee85.jpg,640,640,DB,276,195,289,268
Capture55_PNG.rf.b45a5ba59bf46ade060a88c98e72ee85.jpg,640,640,SKILL,84,231,102,268
Capture55_PNG.rf.b45a5ba59bf46ade060a88c98e72ee85.jpg,640,640,DB,574,53,588,96
Capture55_PNG.rf.b45a5ba59bf46ade060a88c98e72ee85.jpg,640,640,SKILL,495,50,515,105
Capture55_PNG.rf.b45a5ba59bf46ade060a88c98e72ee85.jpg,640,640,SKILL,400,121,416,149
Capture55_PNG.rf.b45a5ba59bf46ade060a88c98e72ee85.jpg,640,640,QB,399,144,410,206
Capture55_PNG.rf.b45a5ba59bf46ade060a88c98e72ee85.jpg,640,640,LB,572,164,588,216
Capture55_PNG.rf.b45a5ba59bf46ade060a88c98e72ee85.jpg,640,640,C,476,180,493,218
Capture55_PNG.rf.b45a5ba59bf46ade060a88c98e72ee85.jpg,640,640,LB,552,236,569,268
Capture55_PNG.rf.b45a5ba59bf46ade060a88c98e72ee85.jpg,640,640,SKILL,425,248,445,268
Capture55_PNG.rf.b45a5ba59bf46ade060a88c98e72ee85.jpg,640,640,SKILL,315,268,338,283
Capture55_PNG.rf.b45a5ba59bf46ade060a88c98e72ee85.jpg,640,640,DB,265,268,282,295
Capture55_PNG.rf.b45a5ba59bf46ade060a88c98e72ee85.jpg,640,640,LB,297,280,328,330
Capture55_PNG.rf.b45a5ba59bf46ade060a88c98e72ee85.jpg,640,640,C,358,361,377,416
Capture55_PNG.rf.b45a5ba59bf46ade060a88c98e72ee85.jpg,640,640,LB,251,349,268,434
Capture55_PNG.rf.b45a5ba59bf46ade060a88c98e72ee85.jpg,640,640,DB,331,434,349,517
Capture55_PNG.rf.b45a5ba59bf46ade060a88c98e72ee85.jpg,640,640,LB,358,450,377,517
Capture55_PNG.rf.b45a5ba59bf46ade060a88c98e72ee85.jpg,640,640,LB,429,268,449,291
Capture55_PNG.rf.b45a5ba59bf46ade060a88c98e72ee85.jpg,640,640,SKILL,599,273,609,300
Capture55_PNG.rf.b45a5ba59bf46ade060a88c98e72ee85.jpg,640,640,QB,609,287,628,385
Capture55_PNG.rf.b45a5ba59bf46ade060a88c98e72ee85.jpg,640,640,C,477,335,506,396
Capture55_PNG.rf.b45a5ba59bf46ade060a88c98e72ee85.jpg,640,640,LB,473,421,494,512
Capture55_PNG.rf.b45a5ba59bf46ade060a88c98e72ee85.jpg,640,640,SKILL,552,525,592,629
Capture55_PNG.rf.b45a5ba59bf46ade060a88c98e72ee85.jpg,640,640,SKILL,613,609,640,640
Capture53_PNG.rf.b66b649a89ff513040fadcbcfbc0675e.jpg,640,640,QB,49,0,61,17
Capture53_PNG.rf.b66b649a89ff513040fadcbcfbc0675e.jpg,640,640,LB,267,0,289,38
Capture53_PNG.rf.b66b649a89ff513040fadcbcfbc0675e.jpg,640,640,C,149,0,168,26
Capture53_PNG.rf.b66b649a89ff513040fadcbcfbc0675e.jpg,640,640,DB,452,85,469,165
Capture53_PNG.rf.b66b649a89ff513040fadcbcfbc0675e.jpg,640,640,SKILL,97,132,118,199
Capture53_PNG.rf.b66b649a89ff513040fadcbcfbc0675e.jpg,640,640,DB,162,137,184,224
Capture53_PNG.rf.b66b649a89ff513040fadcbcfbc0675e.jpg,640,640,SKILL,60,150,80,224
Capture53_PNG.rf.b66b649a89ff513040fadcbcfbc0675e.jpg,640,640,DB,286,178,302,260
Capture53_PNG.rf.b66b649a89ff513040fadcbcfbc0675e.jpg,640,640,C,617,269,629,316
Capture53_PNG.rf.b66b649a89ff513040fadcbcfbc0675e.jpg,640,640,QB,561,311,572,345
Capture53_PNG.rf.b66b649a89ff513040fadcbcfbc0675e.jpg,640,640,LB,110,350,122,397
Capture53_PNG.rf.b66b649a89ff513040fadcbcfbc0675e.jpg,640,640,QB,329,346,345,407
Capture53_PNG.rf.b66b649a89ff513040fadcbcfbc0675e.jpg,640,640,C,242,384,261,422
Capture53_PNG.rf.b66b649a89ff513040fadcbcfbc0675e.jpg,640,640,SKILL,362,385,380,442
Capture53_PNG.rf.b66b649a89ff513040fadcbcfbc0675e.jpg,640,640,LB,154,420,167,481
Capture53_PNG.rf.b66b649a89ff513040fadcbcfbc0675e.jpg,640,640,SKILL,313,426,329,477
Capture53_PNG.rf.b66b649a89ff513040fadcbcfbc0675e.jpg,640,640,LB,236,441,248,495
Capture53_PNG.rf.b66b649a89ff513040fadcbcfbc0675e.jpg,640,640,DB,69,472,84,537
Capture53_PNG.rf.b66b649a89ff513040fadcbcfbc0675e.jpg,640,640,SKILL,290,522,310,574
Capture53_PNG.rf.b66b649a89ff513040fadcbcfbc0675e.jpg,640,640,DB,247,534,263,584
Capture53_PNG.rf.b66b649a89ff513040fadcbcfbc0675e.jpg,640,640,SKILL,538,345,569,383
Capture53_PNG.rf.b66b649a89ff513040fadcbcfbc0675e.jpg,640,640,SKILL,504,433,529,500
Capture53_PNG.rf.b66b649a89ff513040fadcbcfbc0675e.jpg,640,640,C,551,537,576,579
Capture2_PNG.rf.b6ec9d244ebce6cf332ba4dada9dd927.jpg,640,640,QB,161,0,174,17
Capture2_PNG.rf.b6ec9d244ebce6cf332ba4dada9dd927.jpg,640,640,C,96,0,112,24
Capture2_PNG.rf.b6ec9d244ebce6cf332ba4dada9dd927.jpg,640,640,LB,3,0,18,39
Capture2_PNG.rf.b6ec9d244ebce6cf332ba4dada9dd927.jpg,640,640,LB,22,75,37,124
Capture2_PNG.rf.b6ec9d244ebce6cf332ba4dada9dd927.jpg,640,640,SKILL,144,98,162,146
Capture2_PNG.rf.b6ec9d244ebce6cf332ba4dada9dd927.jpg,640,640,SKILL,190,168,207,219
Capture2_PNG.rf.b6ec9d244ebce6cf332ba4dada9dd927.jpg,640,640,LB,82,196,98,253
Capture2_PNG.rf.b6ec9d244ebce6cf332ba4dada9dd927.jpg,640,640,SKILL,217,263,241,328
Capture2_PNG.rf.b6ec9d244ebce6cf332ba4dada9dd927.jpg,640,640,DB,10,304,32,355
Capture2_PNG.rf.b6ec9d244ebce6cf332ba4dada9dd927.jpg,640,640,SKILL,531,41,554,99
Capture2_PNG.rf.b6ec9d244ebce6cf332ba4dada9dd927.jpg,640,640,DB,635,52,640,109
Capture2_PNG.rf.b6ec9d244ebce6cf332ba4dada9dd927.jpg,640,640,LB,630,271,640,328
Capture2_PNG.rf.b6ec9d244ebce6cf332ba4dada9dd927.jpg,640,640,SKILL,422,280,438,328
Capture2_PNG.rf.b6ec9d244ebce6cf332ba4dada9dd927.jpg,640,640,QB,434,299,452,362
Capture2_PNG.rf.b6ec9d244ebce6cf332ba4dada9dd927.jpg,640,640,C,523,332,541,370
Capture2_PNG.rf.b6ec9d244ebce6cf332ba4dada9dd927.jpg,640,640,SKILL,429,351,447,396
Capture2_PNG.rf.b6ec9d244ebce6cf332ba4dada9dd927.jpg,640,640,LB,623,358,637,396
Capture2_PNG.rf.b6ec9d244ebce6cf332ba4dada9dd927.jpg,640,640,SKILL,140,396,158,412
Capture2_PNG.rf.b6ec9d244ebce6cf332ba4dada9dd927.jpg,640,640,DB,182,396,197,424
Capture2_PNG.rf.b6ec9d244ebce6cf332ba4dada9dd927.jpg,640,640,DB,273,542,287,600
Capture2_PNG.rf.b6ec9d244ebce6cf332ba4dada9dd927.jpg,640,640,SKILL,67,569,86,629
Capture2_PNG.rf.b6ec9d244ebce6cf332ba4dada9dd927.jpg,640,640,QB,560,543,570,610
Capture2_PNG.rf.b6ec9d244ebce6cf332ba4dada9dd927.jpg,640,640,LB,432,559,442,625
Capture2_PNG.rf.b6ec9d244ebce6cf332ba4dada9dd927.jpg,640,640,C,484,575,499,625
Capture2_PNG.rf.b6ec9d244ebce6cf332ba4dada9dd927.jpg,640,640,SKILL,585,575,600,633
Capture2_PNG.rf.b6ec9d244ebce6cf332ba4dada9dd927.jpg,640,640,SKILL,488,424,506,482
Capture2_PNG.rf.b6ec9d244ebce6cf332ba4dada9dd927.jpg,640,640,DB,452,429,468,482
Capture2_PNG.rf.b6ec9d244ebce6cf332ba4dada9dd927.jpg,640,640,SKILL,452,511,466,553
Capture3_PNG.rf.b5f0774002fb68d93032024e49452d9a.jpg,640,640,SKILL,110,0,128,19
Capture3_PNG.rf.b5f0774002fb68d93032024e49452d9a.jpg,640,640,QB,72,0,84,57
Capture3_PNG.rf.b5f0774002fb68d93032024e49452d9a.jpg,640,640,DB,266,3,278,54
Capture3_PNG.rf.b5f0774002fb68d93032024e49452d9a.jpg,640,640,LB,206,26,222,76
Capture3_PNG.rf.b5f0774002fb68d93032024e49452d9a.jpg,640,640,C,138,36,157,77
Capture3_PNG.rf.b5f0774002fb68d93032024e49452d9a.jpg,640,640,SKILL,53,38,70,81
Capture3_PNG.rf.b5f0774002fb68d93032024e49452d9a.jpg,640,640,LB,199,129,216,187
Capture3_PNG.rf.b5f0774002fb68d93032024e49452d9a.jpg,640,640,SKILL,84,191,102,245
Capture3_PNG.rf.b5f0774002fb68d93032024e49452d9a.jpg,640,640,DB,300,193,312,247
Capture3_PNG.rf.b5f0774002fb68d93032024e49452d9a.jpg,640,640,SKILL,90,280,104,333
Capture3_PNG.rf.b5f0774002fb68d93032024e49452d9a.jpg,640,640,DB,152,294,170,352
Capture3_PNG.rf.b5f0774002fb68d93032024e49452d9a.jpg,640,640,SKILL,79,352,95,396
Capture3_PNG.rf.b5f0774002fb68d93032024e49452d9a.jpg,640,640,DB,258,372,273,396
Capture3_PNG.rf.b5f0774002fb68d93032024e49452d9a.jpg,640,640,DB,377,93,389,131
Capture3_PNG.rf.b5f0774002fb68d93032024e49452d9a.jpg,640,640,LB,369,127,380,164
Capture3_PNG.rf.b5f0774002fb68d93032024e49452d9a.jpg,640,640,LB,379,167,394,216
Capture3_PNG.rf.b5f0774002fb68d93032024e49452d9a.jpg,640,640,DB,601,209,609,278
Capture3_PNG.rf.b5f0774002fb68d93032024e49452d9a.jpg,640,640,SKILL,9,396,24,417
Capture3_PNG.rf.b5f0774002fb68d93032024e49452d9a.jpg,640,640,C,21,455,43,499
Capture3_PNG.rf.b5f0774002fb68d93032024e49452d9a.jpg,640,640,LB,117,501,130,559
Capture3_PNG.rf.b5f0774002fb68d93032024e49452d9a.jpg,640,640,SKILL,0,508,11,563
Capture3_PNG.rf.b5f0774002fb68d93032024e49452d9a.jpg,640,640,DB,277,562,290,633
Capture3_PNG.rf.b5f0774002fb68d93032024e49452d9a.jpg,640,640,DB,140,624,156,640
Capture3_PNG.rf.b5f0774002fb68d93032024e49452d9a.jpg,640,640,DB,441,482,467,539
Capture3_PNG.rf.b5f0774002fb68d93032024e49452d9a.jpg,640,640,DB,387,587,413,631
Capture3_PNG.rf.b5f0774002fb68d93032024e49452d9a.jpg,640,640,LB,516,396,532,407
Capture3_PNG.rf.b5f0774002fb68d93032024e49452d9a.jpg,640,640,SKILL,420,464,445,512
Capture3_PNG.rf.b5f0774002fb68d93032024e49452d9a.jpg,640,640,SKILL,352,579,369,640
Capture70_PNG.rf.b57d70d2344b26e1cf75b1322fe6e81f.jpg,640,640,QB,45,67,57,153
Capture70_PNG.rf.b57d70d2344b26e1cf75b1322fe6e81f.jpg,640,640,C,132,123,152,162
Capture70_PNG.rf.b57d70d2344b26e1cf75b1322fe6e81f.jpg,640,640,SKILL,22,116,38,174
Capture70_PNG.rf.b57d70d2344b26e1cf75b1322fe6e81f.jpg,640,640,LB,238,119,249,185
Capture70_PNG.rf.b57d70d2344b26e1cf75b1322fe6e81f.jpg,640,640,SKILL,50,170,63,243
Capture70_PNG.rf.b57d70d2344b26e1cf75b1322fe6e81f.jpg,640,640,LB,205,186,224,259
Capture70_PNG.rf.b57d70d2344b26e1cf75b1322fe6e81f.jpg,640,640,SKILL,33,263,58,324
Capture70_PNG.rf.b57d70d2344b26e1cf75b1322fe6e81f.jpg,640,640,DB,93,271,109,340
Capture70_PNG.rf.b57d70d2344b26e1cf75b1322fe6e81f.jpg,640,640,QB,576,0,599,36
Capture70_PNG.rf.b57d70d2344b26e1cf75b1322fe6e81f.jpg,640,640,C,549,0,572,44
Capture70_PNG.rf.b57d70d2344b26e1cf75b1322fe6e81f.jpg,640,640,LB,450,0,467,68
Capture70_PNG.rf.b57d70d2344b26e1cf75b1322fe6e81f.jpg,640,640,LB,526,89,549,169
Capture70_PNG.rf.b57d70d2344b26e1cf75b1322fe6e81f.jpg,640,640,SKILL,596,298,633,371
Capture70_PNG.rf.b57d70d2344b26e1cf75b1322fe6e81f.jpg,640,640,DB,547,305,573,387
Capture70_PNG.rf.b57d70d2344b26e1cf75b1322fe6e81f.jpg,640,640,DB,0,422,6,487
Capture70_PNG.rf.b57d70d2344b26e1cf75b1322fe6e81f.jpg,640,640,LB,61,500,81,567
Capture70_PNG.rf.b57d70d2344b26e1cf75b1322fe6e81f.jpg,640,640,LB,49,555,71,632
Capture70_PNG.rf.b57d70d2344b26e1cf75b1322fe6e81f.jpg,640,640,SKILL,311,403,330,425
Capture70_PNG.rf.b57d70d2344b26e1cf75b1322fe6e81f.jpg,640,640,LB,390,403,409,440
Capture70_PNG.rf.b57d70d2344b26e1cf75b1322fe6e81f.jpg,640,640,DB,584,415,604,485
Capture70_PNG.rf.b57d70d2344b26e1cf75b1322fe6e81f.jpg,640,640,LB,408,455,428,522
Capture70_PNG.rf.b57d70d2344b26e1cf75b1322fe6e81f.jpg,640,640,C,270,483,288,526
Capture70_PNG.rf.b57d70d2344b26e1cf75b1322fe6e81f.jpg,640,640,LB,385,498,411,565
Capture70_PNG.rf.b57d70d2344b26e1cf75b1322fe6e81f.jpg,640,640,DB,319,600,338,640
Capture236_PNG.rf.b627834a491b511b297f4a8b0dc07e9d.jpg,640,640,DB,233,43,261,147
Capture236_PNG.rf.b627834a491b511b297f4a8b0dc07e9d.jpg,640,640,LB,156,54,179,145
Capture236_PNG.rf.b627834a491b511b297f4a8b0dc07e9d.jpg,640,640,LB,306,119,342,230
Capture236_PNG.rf.b627834a491b511b297f4a8b0dc07e9d.jpg,640,640,SKILL,101,146,141,215
Capture236_PNG.rf.b627834a491b511b297f4a8b0dc07e9d.jpg,640,640,SKILL,132,171,167,220
Capture236_PNG.rf.b627834a491b511b297f4a8b0dc07e9d.jpg,640,640,SKILL,564,41,587,93
Capture236_PNG.rf.b627834a491b511b297f4a8b0dc07e9d.jpg,640,640,DB,608,166,621,220
Capture236_PNG.rf.b627834a491b511b297f4a8b0dc07e9d.jpg,640,640,LB,590,188,612,230
Capture236_PNG.rf.b627834a491b511b297f4a8b0dc07e9d.jpg,640,640,LB,273,230,291,255
Capture236_PNG.rf.b627834a491b511b297f4a8b0dc07e9d.jpg,640,640,SKILL,33,230,49,260
Capture236_PNG.rf.b627834a491b511b297f4a8b0dc07e9d.jpg,640,640,QB,152,230,167,251
Capture236_PNG.rf.b627834a491b511b297f4a8b0dc07e9d.jpg,640,640,SKILL,86,230,103,261
Capture236_PNG.rf.b627834a491b511b297f4a8b0dc07e9d.jpg,640,640,C,168,238,190,279
Capture236_PNG.rf.b627834a491b511b297f4a8b0dc07e9d.jpg,640,640,LB,266,249,285,302
Capture236_PNG.rf.b627834a491b511b297f4a8b0dc07e9d.jpg,640,640,SKILL,128,279,143,337
Capture236_PNG.rf.b627834a491b511b297f4a8b0dc07e9d.jpg,640,640,DB,200,333,211,392
Capture236_PNG.rf.b627834a491b511b297f4a8b0dc07e9d.jpg,640,640,SKILL,87,506,105,572
